Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,0,458337598840,32.449,-0.715,1.012,13,0,32449,-715,1012,0,0,0
5,1,1,0,0x00000000,0,0,458337598840,32.511,-0.747,1.076,11,0,32511,-747,1076,0,0,0
5,1,1,0,0x00000000,0,0,458337598840,33.137,-0.793,1.16,13,0,33137,-793,1160,0,0,0
5,1,1,0,0x00000000,0,0,458337598840,33.602,-0.836,1.24,18,0,33602,-836,1240,0,0,0
5,1,1,0,0x00000000,0,0,458337598840,33.711,-0.871,1.308,11,0,33711,-871,1308,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,33.436,-0.897,1.361,13,0,33436,-897,1361,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,33.679,-0.935,1.434,22,0,33679,-935,1434,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,33.561,-0.965,1.492,22,0,33561,-965,1492,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,33.541,-0.997,1.554,22,0,33541,-997,1554,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,33.269,-1.022,1.604,9,0,33269,-1022,1604,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.867,-1.042,1.646,7,0,32867,-1042,1646,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.705,-1.069,1.699,16,0,32705,-1069,1699,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.544,-1.097,1.752,22,0,32544,-1097,1752,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.978,-1.11,1.781,9,0,31978,-1110,1781,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.306,-1.154,1.859,5,0,32306,-1154,1859,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.851,-1.206,1.95,4,0,32851,-1206,1950,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.82,-1.239,2.009,6,0,32820,-1239,2009,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.717,-1.269,2.063,8,0,32717,-1269,2063,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.747,-1.304,2.125,4,0,32747,-1304,2125,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,39.129,-1.639,2.682,5,0,39129,-1639,2682,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,35.097,-1.507,2.469,2,0,35097,-1507,2469,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.88,-1.589,2.615,5,0,30880,-1589,2615,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.848,-1.621,2.668,4,0,30848,-1621,2668,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.641,-1.71,2.81,8,0,30641,-1710,2810,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.617,-1.742,2.861,10,0,30617,-1742,2861,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.714,-1.782,2.924,7,0,30714,-1782,2924,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.133,-1.841,3.017,3,0,31133,-1841,3017,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.3,-1.886,3.088,2,0,31300,-1886,3088,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.393,-1.926,3.151,2,0,31393,-1926,3151,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.206,-1.949,3.185,3,0,31206,-1949,3185,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.4,-1.996,3.258,4,0,31400,-1996,3258,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.768,-2.056,3.35,2,0,31768,-2056,3350,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,31.915,-2.101,3.421,2,0,31915,-2101,3421,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.056,-2.146,3.488,2,0,32056,-2146,3488,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.176,-2.192,3.556,2,0,32176,-2192,3556,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.424,-2.245,3.637,3,0,32424,-2245,3637,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,32.737,-2.304,3.726,3,0,32737,-2304,3726,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,51.735,-3.76,6.06,10,0,51735,-3760,6060,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.623,-2.26,3.637,12,0,30623,-2260,3637,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.67,-2.299,3.692,13,0,30670,-2299,3692,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,30.588,-2.328,3.732,10,0,30588,-2328,3732,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.038,-1.572,2.51,4,0,20038,-1572,2510,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.064,-1.643,2.609,9,0,20064,-1643,2609,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.111,-1.67,2.646,17,0,20111,-1670,2646,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.202,-1.702,2.69,29,0,20202,-1702,2690,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.225,-1.728,2.725,59,0,20225,-1728,2725,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.254,-1.754,2.761,64,0,20254,-1754,2761,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.275,-1.779,2.795,61,0,20275,-1779,2795,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.276,-1.804,2.827,65,0,20276,-1804,2827,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.281,-1.828,2.858,69,0,20281,-1828,2858,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.281,-1.852,2.889,55,0,20281,-1852,2889,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.269,-1.875,2.918,26,0,20269,-1875,2918,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.174,-1.89,2.935,5,0,20174,-1890,2935,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.153,-1.911,2.962,21,0,20153,-1911,2962,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.182,-1.939,2.997,23,0,20182,-1939,2997,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.195,-1.963,3.029,28,0,20195,-1963,3029,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.248,-1.993,3.066,45,0,20248,-1993,3066,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.318,-2.024,3.107,49,0,20318,-2024,3107,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.423,-2.058,3.153,42,0,20423,-2058,3153,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.543,-2.095,3.2,39,0,20543,-2095,3200,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.658,-2.131,3.248,36,0,20658,-2131,3248,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.875,-2.178,3.312,19,0,20875,-2178,3312,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.917,-2.207,3.348,36,0,20917,-2207,3348,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.913,-2.232,3.377,48,0,20913,-2232,3377,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.857,-2.251,3.398,50,0,20857,-2251,3398,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.84,-2.274,3.424,61,0,20840,-2274,3424,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.832,-2.298,3.452,51,0,20832,-2298,3452,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.82,-2.321,3.478,55,0,20820,-2321,3478,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.842,-2.349,3.511,52,0,20842,-2349,3511,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.907,-2.381,3.55,51,0,20907,-2381,3550,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.936,-2.409,3.583,42,0,20936,-2409,3583,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.944,-2.435,3.613,36,0,20944,-2435,3613,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,20.984,-2.465,3.649,42,0,20984,-2465,3649,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,21,-2.492,3.678,26,0,21000,-2492,3678,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,21.281,-2.55,3.756,5,0,21281,-2550,3756,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,21.991,-2.662,3.91,18,0,21991,-2662,3910,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.035,-2.693,3.946,33,0,22035,-2693,3946,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.161,-2.735,3.998,15,0,22161,-2735,3998,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.108,-2.755,4.016,33,0,22108,-2755,4016,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.064,-2.775,4.036,11,0,22064,-2775,4036,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.022,-2.796,4.056,29,0,22022,-2796,4056,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.015,-2.821,4.083,10,0,22015,-2821,4083,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,21.965,-2.841,4.101,32,0,21965,-2841,4101,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,21.923,-2.861,4.12,14,0,21923,-2861,4120,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.001,-2.898,4.162,11,0,22001,-2898,4162,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,22.071,-2.933,4.202,4,0,22071,-2933,4202,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,25.807,-3.46,4.944,8,0,25807,-3460,4944,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,26.723,-3.615,5.152,2,0,26723,-3615,5152,0,0,0
5,1,1,0,0x00000000,0,0,458338599680,26.791,-3.655,5.196,1,0,26791,-3655,5196,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,26.863,-4.04,5.573,9,0,26863,-4040,5573,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,26.845,-4.067,5.597,33,0,26845,-4067,5597,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,26.845,-4.129,5.653,1,0,26845,-4129,5653,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.508,-3.797,5.186,1,0,24508,-3797,5186,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.508,-3.825,5.211,16,0,24508,-3825,5211,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.325,-3.824,5.196,15,0,24325,-3824,5196,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.258,-3.841,5.207,5,0,24258,-3841,5207,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.233,-3.865,5.225,8,0,24233,-3865,5225,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.198,-3.886,5.241,6,0,24198,-3886,5241,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.162,-3.908,5.257,7,0,24162,-3908,5257,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.172,-3.936,5.282,6,0,24172,-3936,5282,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.181,-3.473,4.648,6,0,21181,-3473,4648,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.176,-3.495,4.667,20,0,21176,-3495,4667,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.191,-3.521,4.69,43,0,21191,-3521,4690,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.233,-3.551,4.719,54,0,21233,-3551,4719,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.251,-3.577,4.742,53,0,21251,-3577,4742,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.222,-3.596,4.755,48,0,21222,-3596,4755,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.211,-3.617,4.771,61,0,21211,-3617,4771,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.213,-3.64,4.79,54,0,21213,-3640,4790,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.191,-3.659,4.803,51,0,21191,-3659,4803,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.174,-3.679,4.817,49,0,21174,-3679,4817,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.17,-3.701,4.833,53,0,21170,-3701,4833,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.186,-3.726,4.854,44,0,21186,-3726,4854,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.264,-3.762,4.89,31,0,21264,-3762,4890,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.536,-3.833,4.969,27,0,21536,-3833,4969,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.684,-3.882,5.021,52,0,21684,-3882,5021,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.749,-3.916,5.053,40,0,21749,-3916,5053,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.93,-3.971,5.112,10,0,21930,-3971,5112,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.723,-3.956,5.08,11,0,21723,-3956,5080,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.568,-3.95,5.06,41,0,21568,-3950,5060,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.59,-3.976,5.081,34,0,21590,-3976,5081,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.728,-4.024,5.13,22,0,21728,-4024,5130,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.951,-4.088,5.198,10,0,21951,-4088,5198,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,22.001,-4.12,5.225,5,0,22001,-4120,5225,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,25.467,-4.819,6.084,9,0,25467,-4819,6084,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,25.75,-4.898,6.17,1,0,25750,-4898,6170,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,25.742,-4.922,6.185,2,0,25742,-4922,6185,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,25.388,-4.879,6.116,7,0,25388,-4879,6116,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,25.085,-4.845,6.059,13,0,25085,-4845,6059,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.779,-4.81,6.001,50,0,24779,-4810,6001,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.774,-4.833,6.015,36,0,24774,-4833,6015,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.66,-4.834,6.002,12,0,24660,-4834,6002,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.336,-4.794,5.937,10,0,24336,-4794,5937,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.292,-4.807,5.941,25,0,24292,-4807,5941,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.314,-4.835,5.96,23,0,24314,-4835,5960,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.374,-4.869,5.988,31,0,24374,-4869,5988,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.361,-4.888,5.999,23,0,24361,-4888,5999,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.363,-4.912,6.012,21,0,24363,-4912,6012,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.324,-4.926,6.015,25,0,24324,-4926,6015,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.285,-4.94,6.018,27,0,24285,-4940,6018,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.306,-4.966,6.036,38,0,24306,-4966,6036,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.26,-4.978,6.036,31,0,24260,-4978,6036,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.256,-4.999,6.047,32,0,24256,-4999,6047,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.287,-5.026,6.067,29,0,24287,-5026,6067,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.308,-5.052,6.083,29,0,24308,-5052,6083,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.197,-5.05,6.066,12,0,24197,-5050,6066,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.332,-5.099,6.111,15,0,24332,-5099,6111,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.35,-5.123,6.126,13,0,24350,-5123,6126,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.299,-5.133,6.123,11,0,24299,-5133,6123,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.633,-5.224,6.217,10,0,24633,-5224,6217,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.606,-5.238,6.22,6,0,24606,-5238,6220,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.657,-5.269,6.242,6,0,24657,-5269,6242,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.668,-5.292,6.254,6,0,24668,-5292,6254,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.651,-5.308,6.259,5,0,24651,-5308,6259,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.67,-5.332,6.272,6,0,24670,-5332,6272,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.609,-5.338,6.265,6,0,24609,-5338,6265,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.591,-5.353,6.269,6,0,24591,-5353,6269,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.423,-5.336,6.233,9,0,24423,-5336,6233,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.23,-5.311,6.191,13,0,24230,-5311,6191,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.185,-5.32,6.187,15,0,24185,-5320,6187,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.192,-5.34,6.195,12,0,24192,-5340,6195,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.13,-5.343,6.186,21,0,24130,-5343,6186,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.153,-5.366,6.198,21,0,24153,-5366,6198,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.21,-5.396,6.219,13,0,24210,-5396,6219,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.002,-5.368,6.17,12,0,24002,-5368,6170,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,23.984,-5.38,6.171,12,0,23984,-5380,6171,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.554,-5.525,6.323,13,0,24554,-5525,6323,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.463,-4.844,5.531,1,0,21463,-4844,5531,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.392,-4.842,5.517,2,0,21392,-4842,5517,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.414,-4.862,5.526,5,0,21414,-4862,5526,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.399,-4.873,5.526,4,0,21399,-4873,5526,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.396,-4.887,5.528,5,0,21396,-4887,5528,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,21.406,-4.902,5.534,2,0,21406,-4902,5534,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,23.927,-5.495,6.189,28,0,23927,-5495,6189,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,23.998,-5.526,6.21,16,0,23998,-5526,6210,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,23.956,-5.531,6.202,12,0,23956,-5531,6202,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.333,-5.633,6.302,13,0,24333,-5633,6302,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.266,-5.632,6.287,15,0,24266,-5632,6287,0,0,0
5,1,1,0,0x00000000,0,0,458339600030,24.289,-5.652,6.294,20,0,24289,-5652,6294,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.325,-5.674,6.305,33,0,24325,-5674,6305,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.346,-5.693,6.312,26,0,24346,-5693,6312,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.318,-5.7,6.306,42,0,24318,-5700,6306,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.359,-5.724,6.317,26,0,24359,-5724,6317,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.367,-5.739,6.319,32,0,24367,-5739,6319,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.354,-5.749,6.316,39,0,24354,-5749,6316,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.369,-5.765,6.32,44,0,24369,-5765,6320,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.38,-5.78,6.322,45,0,24380,-5780,6322,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.414,-5.801,6.331,57,0,24414,-5801,6331,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.471,-5.827,6.344,51,0,24471,-5827,6344,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.524,-5.852,6.356,53,0,24524,-5852,6356,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.592,-5.88,6.373,41,0,24592,-5880,6373,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.615,-5.896,6.377,43,0,24615,-5896,6377,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.64,-5.914,6.381,39,0,24640,-5914,6381,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.662,-5.93,6.385,29,0,24662,-5930,6385,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.707,-5.952,6.393,29,0,24707,-5952,6393,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.777,-5.98,6.409,21,0,24777,-5980,6409,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.751,-5.984,6.399,25,0,24751,-5984,6399,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.758,-5.996,6.397,21,0,24758,-5996,6397,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.711,-5.994,6.382,22,0,24711,-5994,6382,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.175,-5.874,6.24,20,0,24175,-5874,6240,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.559,-5.976,6.334,22,0,24559,-5976,6334,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.522,-5.977,6.32,34,0,24522,-5977,6320,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.515,-5.984,6.313,30,0,24515,-5984,6313,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.512,-5.992,6.308,33,0,24512,-5992,6308,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.491,-5.995,6.297,36,0,24491,-5995,6297,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.523,-6.012,6.299,32,0,24523,-6012,6299,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.488,-6.011,6.284,26,0,24488,-6011,6284,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.437,-6.006,6.266,21,0,24437,-6006,6266,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.39,-6.002,6.247,13,0,24390,-6002,6247,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.328,-5.994,6.225,13,0,24328,-5994,6225,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.375,-6.012,6.23,13,0,24375,-6012,6230,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.371,-6.018,6.222,13,0,24371,-6018,6222,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.166,-5.973,6.162,13,0,24166,-5973,6162,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.149,-5.975,6.15,13,0,24149,-5975,6150,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.053,-5.958,6.118,11,0,24053,-5958,6118,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.088,-5.972,6.118,13,0,24088,-5972,6118,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.167,-5.996,6.13,13,0,24167,-5996,6130,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.242,-6.02,6.141,13,0,24242,-6020,6141,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.482,-6.085,6.193,15,0,24482,-6085,6193,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.663,-6.135,6.229,16,0,24663,-6135,6229,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.736,-6.158,6.238,19,0,24736,-6158,6238,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.001,-6.228,6.294,21,0,25001,-6228,6294,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,24.987,-6.228,6.28,25,0,24987,-6228,6280,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.142,-6.27,6.309,29,0,25142,-6270,6309,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.136,-6.273,6.296,14,0,25136,-6273,6296,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.202,-6.292,6.302,14,0,25202,-6292,6302,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.234,-6.303,6.299,14,0,25234,-6303,6299,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.186,-6.294,6.275,14,0,25186,-6294,6275,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.286,-6.321,6.288,14,0,25286,-6321,6288,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.264,-6.318,6.27,14,0,25264,-6318,6270,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.257,-6.319,6.256,14,0,25257,-6319,6256,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.322,-6.336,6.259,14,0,25322,-6336,6259,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.592,-6.405,6.313,14,0,25592,-6405,6313,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.421,-6.364,6.258,14,0,25421,-6364,6258,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,25.275,-6.328,6.208,14,0,25275,-6328,6208,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.881,-5.729,5.595,5,0,22881,-5729,5595,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.873,-5.727,5.58,9,0,22873,-5727,5580,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.876,-5.728,5.568,14,0,22876,-5728,5568,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.864,-5.725,5.551,19,0,22864,-5725,5551,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.847,-5.72,5.534,24,0,22847,-5720,5534,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.85,-5.719,5.521,26,0,22850,-5719,5521,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.862,-5.722,5.509,27,0,22862,-5722,5509,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.871,-5.722,5.498,27,0,22871,-5722,5498,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.878,-5.722,5.485,22,0,22878,-5722,5485,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.856,-5.715,5.465,17,0,22856,-5715,5465,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.867,-5.716,5.453,9,0,22867,-5716,5453,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.86,-5.711,5.436,7,0,22860,-5711,5436,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.853,-5.707,5.419,9,0,22853,-5707,5419,0,0,0
5,1,1,0,0x00000000,0,0,458340601020,22.856,-5.704,5.404,15,0,22856,-5704,5404,0,0,0
